icao,ident,lat,lon,heading_true_deg
AGGH,24,-9.424260139465332,160.06399536132812,248
AGGM,07,-8.329179763793945,157.2570037841797,78.9
AGGM,25,-8.326760292053223,157.2689971923828,258.9
AGLM,10,-10.29597,166.32257,100
AGLM,28,-10.29753,166.33184,280
AL05,04,32.21500015258789,-85.47329711914062,40
AL05,22,32.22560119628906,-85.46279907226562,188.4
AL12,09,32.35860061645508,-86.13249969482422,90
AL12,27,32.35860061645508,-86.11750030517578,215
AL71,08,32.80270004272461,-85.98770141601562,80
AL71,26,32.8047981262207,-85.97329711914062,205.6
ANYN,12,-0.5411810278892517,166.91200256347656,121
ANYN,30,-0.5537390112876892,166.92599487304688,301
AR03,09,35.118900299072266,-93.20590209960938,93
AR05,18,35.220001220703125,-93.30460357666016,183.1
AR05,36,35.21179962158203,-93.3051986694336,230
AR06,10,35.233299255371094,-92.34760284423828,102.4
AR06,28,35.2317008972168,-92.33899688720703,229.9
AR09,18,36.41749954223633,-94.4385986328125,183.8
AR09,36,36.410301208496094,-94.43920135498047,268
AR10,09,34.806800842285156,-91.61270141601562,91.9
AR10,27,34.80649948120117,-91.60399627685547,317
AYBK,04,-5.4270100593566895,154.66700744628906,48
AYBK,22,-5.417510032653809,154.67799377441406,228
AYCH,03,-6.027550220489502,144.96800231933594,35.6
AYCH,21,-6.020209789276123,144.9739990234375,215.6
AYDU,14,-9.082289695739746,143.2030029296875,135
AYDU,32,-9.091219902038574,143.21200561523438,315
AYGA,17L,-6.074960231781006,145.39199829101562,176
AYGA,35R,-6.086249828338623,145.39300537109375,356
AYGA,17R,-6.075319766998291,145.39100646972656,176
AYGA,35L,-6.0902299880981445,145.39199829101562,356
AYGN,09,-10.3100004196167,150.3260040283203,101.3
AYGN,27,-10.312999725341797,150.34100341796875,281.3
AYGR,03,-8.810489654541016,148.3040008544922,38.1
AYGR,21,-8.798600196838379,148.31399536132812,218.1
AYHK,12,-5.45786,150.400935,133
AYHK,30,-5.469843,150.41355,313
AYKM,14,-7.960000038146973,145.7689971923828,146
AYKM,32,-7.966939926147461,145.7740020751953,326
AYKV,12,-2.5749800205230713,150.802001953125,124.9
AYKV,30,-2.5838100910186768,150.81399536132812,304.9
AYLE,02,-5.22160005569458,151.39199829101562,29
AYLE,20,-5.216899871826172,151.39500427246094,209
AYMD,07,-5.208930015563965,145.78199768066406,75
AYMD,25,-5.205239772796631,145.79600524902344,255
AYMH,08,-5.827079772949219,144.29299926757812,85
AYMH,26,-5.826149940490723,144.30299377441406,265
AYMH,12,-5.823760032653809,144.29100036621094,121
AYMH,30,-5.833980083465576,144.30799865722656,301
AYMN,17,-6.141709804534912,143.656005859375,172.8
AYMN,35,-6.1537699699401855,143.6580047607422,352.8
AYMO,16,-2.0539300441741943,147.42100524902344,161
AYMO,34,-2.0698800086975098,147.427001953125,341
AYNZ,09,-6.56887,146.714996,95
AYNZ,27,-6.57078,146.737,275
AYPY,14L,-9.430870056152344,147.21400451660156,148.4
AYPY,32R,-9.452099800109863,147.2270050048828,328.4
AYPY,14R,-9.434709548950195,147.21299743652344,142
AYPY,32L,-9.450630187988281,147.22300720214844,322
AYTK,10,-4.338220119476318,152.3719940185547,106
AYTK,28,-4.342619895935059,152.38699340820312,286
AYVN,12,-2.687619924545288,141.2969970703125,130
AYVN,30,-2.6977601051330566,141.3090057373047,310
AYWD,14,-5.638070106506348,143.89100646972656,139
AYWD,32,-5.648530006408691,143.89999389648438,319
AYWK,10,-3.5820999145507812,143.66200256347656,103.9
AYWK,28,-3.5855600833892822,143.67599487304688,283.9
AZ82,03,34.393699645996094,-110.53399658203125,41.2
AZ82,21,34.40079879760742,-110.5260009765625,255
BGBW,06,61.1544,-45.436901,41
BGBW,24,61.166698,-45.415001,221
BGCO,18,70.74547576904297,-22.653499603271484,157
BGCO,36,70.73716735839844,-22.643028259277344,337
BGDH,10T,76.7713,-18.6743,99
BGDH,28T,76.7702,-18.6482,279
BGSF,09,67.00559997558594,-50.743099212646484,61.6
BGSF,27,67.0176010131836,-50.6864013671875,241.6
BGSS,13,66.95220184326172,-53.73809814453125,103
BGSS,31,66.95040130615234,-53.72050094604492,283
BGTL,08T,76.530006,-68.761505,85
BGTL,26T,76.532402,-68.644829,265
BIAR,01,65.6549,-18.0699,356
BIAR,19,65.6672,-18.074,176
BIBD,04,65.637398,-23.551201,28
BIBD,22,65.645302,-23.5411,208
BIEG,03,65.274597,-14.4112,25
BIEG,21,65.290802,-14.3928,205
BIGR,17,66.550392,-18.021309,160
BIGR,35,66.541725,-18.013323,340
BIHN,18,64.3022,-15.2308,168
BIHN,36,64.289101,-15.2239,348
BIHU,02,65.945297,-17.429501,12
BIHU,20,65.959297,-17.4224,192
BIIS,07,66.055099,-23.1486,62
BIIS,25,66.060997,-23.121599,242
BIKF,01,63.964487,-22.605428,14
BIKF,19,63.99186,-22.605407,194
BIKF,10,63.985026,-22.654977,104
BIKF,28,63.985031,-22.592365,284
BIKR,01,65.7232666015625,-19.569610595703125,351
BIKR,19,65.73998260498047,-19.576080322265625,171
BIRK,01,64.122002,-21.936199,355
BIRK,19,64.136002,-21.9389,175
BIRK,13,64.13249969482422,-21.955400466918945,117
BIRK,31,64.12760162353516,-21.93269920349121,297
BISI,06,66.129799,-18.924801,43
BISI,24,66.136902,-18.908501,223
BITN,01,66.213097,-15.3363,3
BITN,19,66.223801,-15.335,183
BIVM,03,63.420834,-20.282499,19
BIVM,21,63.430557,-20.275,199
BIVM,12,63.426388,-20.2875,110
BIVM,30,63.422501,-20.264999,290
BKPR,17,42.58533477783203,21.03459930419922,176
BKPR,35,42.55803680419922,21.03737449645996,356
CA20,01,38.425498962402344,-121.01799774169922,25.7
CA20,19,38.43539810180664,-121.01200103759766,297.8
CA42,18,33.644592,-117.429245,194
CA42,36,33.642256,-117.430319,339
CA60,16,39.9536018371582,-121.99700164794922,180
CA60,34,39.94559860229492,-121.99700164794922,344.3
CA62,10,35.72140121,-120.7730026,112.8
CA62,28,35.71689987,-120.7630005,292.8
CA73,16,39.099998474121094,-121.71600341796875,178.6
CA73,34,39.091400146484375,-121.71600341796875,315
CA90,08,34.51430130004883,-115.52799987792969,93.1
CA90,26,34.51350021362305,-115.51100158691406,209
CA92,17,39.714698791503906,-121.61599731445312,181
CA92,35,39.70640182495117,-121.61699676513672,1
CAA8,15,50.52080154418945,-116.0009994506836,170
CAA8,33,50.51250076293945,-115.9990005493164,350
CAD4,16,49.07210159301758,-117.5999984741211,179
CAD4,34,49.06119918823242,-117.5999984741211,359
CAD5,03,50.11880111694336,-120.75399780273438,57
CAD5,21,50.12480163574219,-120.73999786376953,237
CAH4,14,52.858299255371094,-119.33699798583984,161
CAH4,32,52.84809875488281,-119.33100128173828,341
CAJ3,15,49.042198181152344,-116.5,168.3
CAJ3,33,49.031700134277344,-116.49700164794922,348.3
CAJ4,13,52.457000732421875,-125.30799865722656,146.9
CAJ4,31,52.448001861572266,-125.2979965209961,326.9
CAJ7,07,50.44969940185547,-113.76000213623047,87
CAJ7,25,50.45029830932617,-113.73999786376953,267
CAL3,08,50.16780090332031,-120.19300079345703,100
CAL3,26,50.16559982299805,-120.17400360107422,280
CAM5,13,54.4379997253418,-126.78800201416016,150
CAM5,31,54.4286994934082,-126.77899932861328,330
CAQ5,12,50.26940155029297,-117.81700134277344,141
CAQ5,30,50.263099670410156,-117.80899810791016,321
CAT4,11,49.340301513671875,-124.4000015258789,126.8
CAT4,29,49.33440017700195,-124.38800048828125,306.8
CAU3,18,49.1775016784668,-119.54900360107422,200
CAU3,36,49.1692008972168,-119.5530014038086,20
CAU4,03,54.035599,-124.018997,55
CAU4,21,54.0462,-124.002998,235
CAU4,07,54.0452995300293,-124.02400207519531,84.1
CAU4,25,54.04669952392578,-124.0009994506836,264.2
CAU4,16,54.0453,-124.021004,180
CAU4,34,54.036598,-124.018997,360
CAZ5,15,50.78779983520508,-121.31800079345703,171
CAZ5,33,50.778900146484375,-121.31600189208984,351
CBBC,13,52.18939971923828,-128.16099548339844,151
CBBC,31,52.180599212646484,-128.1529998779297,331
CBJ4,07,51.24169921875,-122.00199890136719,90.2
CBJ4,25,51.241600036621094,-121.98699951171875,270.2
CBQ8,02,55.06340026855469,-128.23899841308594,44
CBQ8,20,55.06999969482422,-128.22799682617188,224
CBR2,07,49.903499603271484,-116.94300079345703,89
CBR2,25,49.90370178222656,-116.927001953125,269
CBS8,12,49.32590103149414,-124.93699645996094,135.3
CBS8,30,49.318199157714844,-124.92500305175781,315.3
CBX7,01,55.02080154418945,-120.94100189208984,33
CBX7,19,55.029998779296875,-120.93099975585938,213
CBZ9,08,54.01459884643555,-124.7770004272461,103.7
CBZ9,26,54.01210021972656,-124.76000213623047,283.7
CCC2,15,47.13970184326172,-55.333900451660156,127.8
CCC2,33,47.134700775146484,-55.32440185546875,307.8
CCE3,02,46.55720138549805,-67.16799926757812,357
CCE3,20,46.568199157714844,-67.1688003540039,177
CCG4,08,46.15169906616211,-64.77359771728516,58
CCG4,26,46.15610122680664,-64.76360321044922,238
CCN2,06,44.71030044555664,-66.80030059814453,42
CCN2,24,44.716400146484375,-66.7925033569336,222
CCP2,07,49.051998138427734,-55.45349884033203,41
CCP2,25,49.06019973754883,-55.442501068115234,221
CCQ3,05,45.41740036010742,-63.46699905395508,27
CCQ3,23,45.42470169067383,-63.461700439453125,207
CCQ3,09,45.41386795043945,-63.47056579589844,75.5
CCQ3,27,45.41787338256836,-63.45199966430664,255.5
CCQ3,16,45.425301,-63.470299,139
CCQ3,34,45.415001,-63.4575,319
CCR3,18,46.433101654052734,-67.63179779052734,159
CCR3,36,46.4192008972168,-67.62409973144531,339
CCS3,14,45.20940017700195,-67.25559997558594,119.9
CCS3,32,45.205299377441406,-67.24530029296875,299.9
CCS4,09,46.14690017700195,-65.91169738769531,72
CCS4,27,46.150299072265625,-65.89659881591797,252
CCW3,10,45.05110168457031,-64.65859985351562,77
CCW3,28,45.05329895019531,-64.64530181884766,257
CCW4,02,45.0973014831543,-63.92219924926758,20
CCW4,20,45.10380172729492,-63.91889953613281,200
CCW4,09,45.09939956665039,-63.92499923706055,69.9
CCW4,27,45.10169982910156,-63.91640090942383,249.9
CCW4,15,45.104400634765625,-63.923301696777344,129.8
CCW4,33,45.10169982910156,-63.91859817504883,309.8
CCZ3,08,48.27149963378906,-53.93040084838867,54
CCZ3,26,48.27790069580078,-53.91740036010742,234
CDA4,12,47.717499,-64.888298,105
CDA4,30,47.715302,-64.876602,285
CDA5,18,47.77750015258789,-59.314998626708984,160.2
CDA5,36,47.76969909667969,-59.31079864501953,340.2
CDJ4,14,46.715599060058594,-66.83550262451172,116
CDJ4,32,46.710899353027344,-66.82119750976562,296
CDT5,09,46.50740051269531,-64.70330047607422,73.1
CDT5,27,46.51139831542969,-64.6843032836914,253.1
CDU6,11,46.55289840698242,-66.10179901123047,95
CDU6,29,46.551998138427734,-66.08599853515625,275
CDV2,05,47.7489013671875,-67.4302978515625,31.9
CDV2,23,47.758201599121094,-67.42169952392578,211.9
CDY3,10,49.656799,-54.243801,81
CDY3,28,49.6581,-54.231201,261
CEA3,04,51.70940017700195,-114.11499786376953,59.2
CEA3,22,51.71189880371094,-114.10800170898438,239.2
CEA3,10,51.713600158691406,-114.11399841308594,116.3
CEA3,28,51.708946228027344,-114.09893035888672,296.3
CEA5,07,52.64690017700195,-111.39099884033203,90
CEA5,25,52.64690017700195,-111.37799835205078,270
CEA6,05,49.160301208496094,-113.24700164794922,63
CEA6,23,49.16469955444336,-113.23400115966797,243
CEB5,04,56.078899,-118.442001,59
CEB5,22,56.0839,-118.427002,239
CEC4,02,53.31439971923828,-117.75900268554688,39
CEC4,20,53.32389831542969,-117.74700164794922,219
CED3,14,51.33810043334961,-110.49400329589844,160.6
CED3,32,51.33060073852539,-110.48899841308594,340.6
CED5,05,49.82469940185547,-112.19100189208984,64
CED5,23,49.82830047607422,-112.17900085449219,244
CED5,13,49.82939910888672,-112.18599700927734,149
CED5,31,49.82469940185547,-112.18199920654297,329
CEE5,07,55.961700439453125,-113.8280029296875,88.4
CEE5,25,55.96189880371094,-113.80999755859375,268.4
CEF3,05,49.88169860839844,-111.33899688720703,66
CEF3,23,49.8849983215332,-111.3270034790039,246
CEF4,12,51.26890182495117,-113.94200134277344,137.5
CEF4,30,51.2588005065918,-113.927001953125,317.5
CEG3,17,52.4925,-113.711998,180
CEG3,35,52.4842,-113.711998,360
CEG4,17,51.5014,-112.749001,180
CEG4,35,51.491901,-112.749001,360
CEH3,16,52.655799865722656,-113.60600280761719,178.9
CEH3,34,52.64720153808594,-113.60600280761719,358.9
CEH4,10,50.82419967651367,-113.83000183105469,120
CEH4,28,50.81999969482422,-113.81900024414062,300
CEH4,16,50.82809829711914,-113.81900024414062,179
CEH4,34,50.81999969482422,-113.81900024414062,359
CEH5,13,56.549999,-115.279999,143
CEH5,31,56.5425,-115.268997,323
CEH6,12,52.34270095825195,-110.28600311279297,133.8
CEH6,30,52.33340072631836,-110.26899719238281,313.8
CEJ3,07,52.30970001220703,-112.76100158691406,88
CEJ3,25,52.310001373291016,-112.74700164794922,268
CEJ4,03,50.002899169921875,-113.63700103759766,48
CEJ4,21,50.00859832763672,-113.62699890136719,228
CEJ6,08,53.893101,-110.782997,90
CEJ6,26,53.892799,-110.762001,270
CEL4,02,51.62919998168945,-111.9010009765625,39
CEL4,20,51.63309860229492,-111.89600372314453,219
CEL4,12,51.634700775146484,-111.91000366210938,134
CEL4,30,51.62810134887695,-111.89900207519531,314
CEL4,15,51.632198333740234,-111.9000015258789,169
CEL4,33,51.62860107421875,-111.89900207519531,349
CEL5,07,55.03219985961914,-117.30400085449219,88
CEL5,25,55.032501220703125,-117.28800201416016,268
CEM4,04,52.079200744628906,-114.03600311279297,62
CEM4,22,52.083099365234375,-114.02400207519531,242
CEM4,10,52.07809829711914,-114.03600311279297,118
CEM4,28,52.07419967651367,-114.02400207519531,298
CEM4,16,52.082801818847656,-114.02300262451172,180
CEM4,34,52.07440185546875,-114.02300262451172,360
CEM5,10,54.674198150634766,-115.4229965209961,124
CEM5,28,54.667198181152344,-115.40599822998047,304
CEN3,12,51.6992,-113.213997,132
CEN3,30,51.693901,-113.204002,312
CEN4,07,50.533726,-113.847336,80
CEN4,25,50.535107,-113.834641,260
CEN4,15,50.536098,-113.837997,159
CEN4,33,50.528599,-113.834,339
CEN5,08,54.477501,-110.276001,90
CEN5,26,54.477501,-110.262001,270
CEP3,07,54.099998474121094,-114.44100189208984,90
CEP3,25,54.099998474121094,-114.42500305175781,270
CEQ3,14,53.0425,-112.817001,154
CEQ3,32,53.031399,-112.807999,334
CER2,13,52.220298767089844,-111.93699645996094,148
CER2,31,52.21310043334961,-111.93000030517578,328
CER3,14,53.270999908447266,-114.96299743652344,161
CER3,32,53.25790023803711,-114.95500183105469,341
CES4,10,54.14419937133789,-113.74700164794922,118
CES4,28,54.14030075073242,-113.73500061035156,298
CET9,11,61.5186,-120.622002,129
CET9,29,61.514702,-120.611,309
CEU2,07,55.184200286865234,-119.45500183105469,90
CEU2,25,55.184200286865234,-119.44000244140625,270
CEV3,13,53.51890182495117,-112.03199768066406,147.7
CEV3,31,53.509700775146484,-112.02200317382812,327.7
CEV7,10,53.37300109863281,-112.7030029296875,117
CEV7,28,53.36920166015625,-112.69100189208984,297
CEW3,08,53.99359893798828,-111.38800048828125,95
CEW3,26,53.992801666259766,-111.37200164794922,275
CEX3,12,52.969200134277344,-113.41899871826172,134
CEX3,30,52.96189880371094,-113.40599822998047,314
CEY3,06,49.69889831542969,-113.4229965209961,74
CEY3,24,49.70109939575195,-113.41100311279297,254
CEZ4,08,58.40439987182617,-115.95899963378906,96
CEZ4,26,58.40359878540039,-115.94300079345703,276
CFB6,08,53.72809982299805,-113.09300231933594,102
CFB6,26,53.72639846801758,-113.0790023803711,282
CFD4,05,49.48139953613281,-111.5,66
CFD4,23,49.48469924926758,-111.48899841308594,246
CFF7,11,52.837501525878906,-110.90899658203125,128
CFF7,29,52.829200744628906,-110.89099884033203,308
CFG3,13,52.020301818847656,-110.75299835205078,150
CFG3,31,52.013099670410156,-110.74700164794922,330
CFH4,15,45.8739013671875,-63.46889877319336,126
CFH4,33,45.8661003112793,-63.453399658203125,306
CFL2,02,50.6786003112793,-110.0459976196289,36
CFL2,20,50.6864013671875,-110.03700256347656,216
CFN7,06,51.775299,-114.682999,72
CFN7,24,51.776901,-114.675003,252
CFN7,15,51.78030014038086,-114.68146514892578,157
CFN7,33,51.76900100708008,-114.6760025024414,337
CFS5,06,55.78329849243164,-118.84700012207031,88
CFS5,24,55.783599853515625,-118.83200073242188,268
CFS6,13,57.14910125732422,-115.08200073242188,153
CFS6,31,57.13479995727539,-115.06900024414062,333
CFT8,07,56.1609001159668,-113.48300170898438,90.6
CFT8,25,56.16080093383789,-113.46399688720703,270.6
CFX2,16,50.73939895629883,-113.93399810791016,178
CFX2,34,50.731201171875,-113.93299865722656,358
CFX4,07,56.950801849365234,-117.65799713134766,90
CFX4,25,56.950801849365234,-117.62999725341797,270
CJA3,10,49.211700439453125,-98.06690216064453,106.4
CJA3,28,49.20859909057617,-98.05110168457031,286.4
CJA3,17,49.21670150756836,-98.06500244140625,178.3
CJA3,35,49.210601806640625,-98.064697265625,358.3
CJB3,14,49.552799224853516,-96.68219757080078,150
CJB3,32,49.545799255371094,-96.67610168457031,330
CJB8,08,50.83340072631836,-108.07599639892578,91
CJB8,26,50.83330154418945,-108.06400299072266,271
CJC5,02,49.65530014038086,-108.40799713134766,30.3
CJC5,20,49.66239929199219,-108.4010009765625,210.3
CJC5,12,49.66080093383789,-108.41100311279297,134
CJC5,30,49.654998779296875,-108.4020004272461,314
CJD5,09,50.878501892089844,-109.50700378417969,108
CJD5,27,50.875999450683594,-109.49400329589844,288
CJE3,06,49.69889831542969,-103.80599975585938,72.3
CJE3,24,49.70140075683594,-103.79399871826172,252.3
CJE3,12,49.70100021362305,-103.80799865722656,132.4
CJE3,30,49.693599700927734,-103.79499816894531,312.4
CJJ4,08,49.15079879760742,-100.50700378417969,90
CJJ4,26,49.15079879760742,-100.48999786376953,270
CJJ4,17,49.15719985961914,-100.4990005493164,178
CJJ4,35,49.151100158691406,-100.4990005493164,358
CJJ8,11,52.345001220703125,-109.92400360107422,123
CJJ8,29,52.340599060058594,-109.91300201416016,303
CJK4,08,50.64250183105469,-102.11199951171875,88
CJK4,26,50.642799377441406,-102.0989990234375,268
CJL6,08,49.095298767089844,-97.54329681396484,90
CJL6,26,49.095298767089844,-97.53500366210938,270
CJL6,17,49.09859848022461,-97.53389739990234,180
CJL6,35,49.089698791503906,-97.53389739990234,360
CJM5,07,49.16659927368164,-108.5739974975586,89
CJM5,25,49.16680145263672,-108.55899810791016,269
CJQ3,10,49.645599365234375,-102.29199981689453,112
CJQ3,28,49.642398834228516,-102.27999877929688,292
CJQ4,06,49.894402,-109.481003,73
CJQ4,24,49.8969,-109.469002,253
CJQ4,17,49.897499084472656,-109.4749984741211,185
CJQ4,35,49.89310073852539,-109.47599792480469,5
CJQ6,03,81.40489959716797,-76.8958969116211,25
CJQ6,21,81.41400146484375,-76.86740112304688,205
CJR2,11,52.0718994140625,-109.37999725341797,122
CJR2,29,52.067501068115234,-109.36799621582031,302
CJR4,11,51.146400451660156,-108.76799774169922,122
CJR4,29,51.14189910888672,-108.75700378417969,302
CJR4,16,51.14670181274414,-108.76799774169922,180.4
CJR4,34,51.14139938354492,-108.76699829101562,0.4
CJS4,13,50.437561,-105.392151,135
CJS4,31,50.429806,-105.380028,315
CJV5,04,50.229698181152344,-99.51640319824219,50.8
CJV5,22,50.235801696777344,-99.50469970703125,230.8
CJW5,14,50.770599365234375,-101.2959976196289,148
CJW5,32,50.7661018371582,-101.29199981689453,328
CJW5,17,50.77050018310547,-101.2959976196289,174.4
CJW5,35,50.761199951171875,-101.29399871826172,354.4
CJX5,08,49.62969970703125,-100.20800018310547,87.5
CJX5,26,49.630001068115234,-100.1969985961914,267.5
CJX5,14,49.63669967651367,-100.2030029296875,149.2
CJX5,32,49.62969970703125,-100.1969985961914,329.2
CJY3,08,52.834999084472656,-104.072998046875,90
CJY3,26,52.834999084472656,-104.06600189208984,270
CJY3,14,52.839698791503906,-104.07099914550781,143
CJY3,32,52.83330154418945,-104.06199645996094,323
CJY3,17,52.84080123901367,-104.072998046875,180
CJY3,35,52.834999084472656,-104.072998046875,360
CJZ3,08,52.864471435546875,-104.7077865600586,90
CJZ3,26,52.86445999145508,-104.69408416748047,270
CKB7,13,51.23820114135742,-101.39700317382812,140
CKB7,31,51.2307014465332,-101.38800048828125,320
CKD5,10,50.099998,-102.612999,104
CKD5,28,50.097801,-102.599998,284
CKE8,02,52.44279861450195,-109.18499755859375,37
